C,CC,H,CTY,FDELASH
copul,copul,Urban,CYP,-0.11896150955628
copul,copul,Urban,CZE,-0.098484754244813
copul,copul,Urban,DEU,-0.24743403948416
copul,copul,Urban,DJI,-0.321455932346634
copul,copul,Urban,DNK,-0.243836225713179
copul,copul,Urban,DOM,-0.209900703563761
copul,copul,Urban,DZA,-0.118596334046291
copul,copul,Urban,ECU,-0.209908066325248
copul,copul,Urban,EGY,-0.149300156134871
copul,copul,Urban,ERI,-0.243962460390179
copul,copul,Urban,ETH,-0.245364811005939
copul,copul,Urban,FJI,-0.151403843458795
copul,copul,Urban,FNP,-0.243836225713179
copul,copul,Urban,FRP,-0.246310833354824
copul,copul,Urban,GAB,-0.335496408886049
copul,copul,Urban,GEO,-0.065875383816538
copul,copul,Urban,GHA,-0.336626772480122
copul,copul,Urban,GIN,-0.335267994960422
copul,copul,Urban,GMB,-0.335504396602672
copul,copul,Urban,GNB,-0.336836326329874
copul,copul,Urban,GRC,-0.0984796474115699
copul,copul,Urban,GSA,-0.209905246326739
copul,copul,Urban,GTM,-0.209900703563761
copul,copul,Urban,HND,-0.209900703563761
copul,copul,Urban,HRV,-0.0984796474115699
copul,copul,Urban,HUN,-0.098484754244813
copul,copul,Urban,IDN,-0.289972543991274
copul,copul,Urban,IND,-0.229917173287959
copul,copul,Urban,IRL,-0.241906957267342
copul,copul,Urban,IRN,-0.118401861356886
copul,copul,Urban,IRQ,-0.124986419606968
copul,copul,Urban,ISL,-0.243836225713179
copul,copul,Urban,ISR,-0.218748520841682
copul,copul,Urban,ITP,-0.248761725734942
copul,copul,Urban,JAM,-0.151403843458795
copul,copul,Urban,JOR,-0.118345708855993
copul,copul,Urban,JPN,-0.0948769210496478
copul,copul,Urban,KAZ,-0.0680158465845426
copul,copul,Urban,KEN,-0.323607707115265
copul,copul,Urban,KGZ,-0.0702289777390685
copul,copul,Urban,KHM,-0.24493021949962
copul,copul,Urban,KOR,-0.139971032809498
copul,copul,Urban,LAO,-0.24493021949962
copul,copul,Urban,LBN,-0.118844459483676
copul,copul,Urban,LBR,-0.337725745761116
copul,copul,Urban,LBY,-0.118636656161048
copul,copul,Urban,LSO,-0.312140563102653
copul,copul,Urban,MDA,-0.098484754244813
copul,copul,Urban,MDG,-0.31100498741503
copul,copul,Urban,MEX,-0.184966381611921
copul,copul,Urban,MLI,-0.243409604869741
copul,copul,Urban,MMR,-0.254950740784523
copul,copul,Urban,MNG,-0.164467146357017
copul,copul,Urban,MOR,-0.118749994242394
copul,copul,Urban,MOZ,-0.312127939166379
copul,copul,Urban,MRT,-0.242129233570716
copul,copul,Urban,MWI,-0.310902563569266
copul,copul,Urban,MYS,-0.144971421756423
copul,copul,Urban,NAM,-0.311264986117591
copul,copul,Urban,NER,-0.242895255543608
copul,copul,Urban,NGA,-0.328803416121426
copul,copul,Urban,NIC,-0.209900703563761
copul,copul,Urban,NLD,-0.246983694518365
copul,copul,Urban,NOR,-0.243836225713179
copul,copul,Urban,NPL,-0.284959950759636
copul,copul,Urban,NZL,-0.217306045620929
copul,copul,Urban,OAO,-0.151403843458795
copul,copul,Urban,OBN,-0.0984796474115699
copul,copul,Urban,OIO,-0.151403843458795
copul,copul,Urban,OPO,-0.151403843458795
copul,copul,Urban,OSA,-0.244876379034842
copul,copul,Urban,PAK,-0.164948977765979
copul,copul,Urban,PAN,-0.209900703563761
copul,copul,Urban,PER,-0.209906810698906
copul,copul,Urban,PHL,-0.169937144596346
copul,copul,Urban,PNG,-0.148643272466334
copul,copul,Urban,POL,-0.0985568346149198
copul,copul,Urban,PRK,-0.163219765956952
copul,copul,Urban,PRT,-0.246830604162688
copul,copul,Urban,PRY,-0.209905744854428
copul,copul,Urban,PSE,-0.337725745761116
copul,copul,Urban,RAP,-0.118947121271438
copul,copul,Urban,ROU,-0.098484754244813
copul,copul,Urban,RUS,-0.0694883247156321
copul,copul,Urban,RWA,-0.327919914687033
copul,copul,Urban,SAU,-0.118947121271438
copul,copul,Urban,SDN,-0.241140758770822
copul,copul,Urban,SEN,-0.336282438349407
copul,copul,Urban,SLB,-0.151403843458795
copul,copul,Urban,SLE,-0.336319937432956
copul,copul,Urban,SLV,-0.209900703563761
copul,copul,Urban,SPP,-0.246830604162688
copul,copul,Urban,SVK,-0.098484754244813
copul,copul,Urban,SVN,-0.0984796474115699
copul,copul,Urban,SWE,-0.243836225713179
copul,copul,Urban,SWZ,-0.31187723704542
copul,copul,Urban,SYR,-0.117635957748311
copul,copul,Urban,TCD,-0.243399570873609
copul,copul,Urban,TGO,-0.335923832555386
copul,copul,Urban,THA,-0.174957559487189
copul,copul,Urban,TJK,-0.0686477982042079
copul,copul,Urban,TUN,-0.118930298179207
copul,copul,Urban,TUR,-0.105307816486455
copul,copul,Urban,TZA,-0.328651012603915
copul,copul,Urban,UGA,-0.323038132341023
copul,copul,Urban,UKP,-0.241906957267342
copul,copul,Urban,UKR,-0.0693811137325038
copul,copul,Urban,URY,-0.209905790706016
copul,copul,Urban,USA,-0.237182486809058
copul,copul,Urban,UZB,-0.0699202511067469
copul,copul,Urban,VEN,-0.209905246326739
copul,copul,Urban,VNM,-0.269914459693743
copul,copul,Urban,VUT,-0.151403843458795
copul,copul,Urban,YEM,-0.118947121271438
copul,copul,Urban,ZAF,-0.221247158797745
copul,copul,Urban,ZMB,-0.311806892475969
copul,copul,Urban,ZWE,-0.312079594562376
copul,copul,rural,AFG,-0.284966351273376
copul,copul,rural,ALB,-0.0984796474115699
copul,copul,rural,ARG,-0.19996371644078
copul,copul,rural,ARM,-0.065875383816538
copul,copul,rural,AUS,-0.20621936020794
copul,copul,rural,AUT,-0.243827106844391
copul,copul,rural,BDI,-0.325663874411628
copul,copul,rural,BEN,-0.335137720376677
copul,copul,rural,BFA,-0.242428593183324
copul,copul,rural,BGD,-0.25495196406605
copul,copul,rural,BGR,-0.098484754244813
copul,copul,rural,BLR,-0.0693434019735525
copul,copul,rural,BLT,-0.0693434019735525
copul,copul,rural,BLX,-0.248001322116387
copul,copul,rural,BLZ,-0.209900703563761
copul,copul,rural,BOL,-0.209905744854428
copul,copul,rural,BRA,-0.174967833605116
copul,copul,rural,BTN,-0.284954035298314
copul,copul,rural,BWA,-0.311722951976382
copul,copul,rural,CAF,-0.336839504733692
copul,copul,rural,CAN,-0.211627261282086
copul,copul,rural,CHL,-0.209910840748986
copul,copul,rural,CHM,-0.129984791850908
copul,copul,rural,CHP,-0.243827106844391
copul,copul,rural,CIV,-0.336263030969966
copul,copul,rural,CMR,-0.335368493217201
copul,copul,rural,COD,-0.335427092954019
copul,copul,rural,COG,-0.334479717070985
copul,copul,rural,COL,-0.219923088836366
copul,copul,rural,CRB,-0.151403843458795
copul,copul,rural,CRI,-0.209900703563761
copul,copul,rural,CUB,-0.209900703563761
copul,copul,rural,CYP,-0.11896150955628
copul,copul,rural,CZE,-0.098484754244813
copul,copul,rural,DEU,-0.24743403948416
copul,copul,rural,DJI,-0.321455932346634
copul,copul,rural,DNK,-0.243836225713179
copul,copul,rural,DOM,-0.209900703563761
copul,copul,rural,DZA,-0.118596334046291
copul,copul,rural,ECU,-0.209908066325248
copul,copul,rural,EGY,-0.149300156134871
copul,copul,rural,ERI,-0.243962460390179
copul,copul,rural,ETH,-0.245364811005939
copul,copul,rural,FJI,-0.151403843458795
copul,copul,rural,FNP,-0.243836225713179
copul,copul,rural,FRP,-0.246310833354824
copul,copul,rural,GAB,-0.335496408886049
copul,copul,rural,GEO,-0.065875383816538
copul,copul,rural,GHA,-0.336626772480122
copul,copul,rural,GIN,-0.335267994960422
copul,copul,rural,GMB,-0.335504396602672
copul,copul,rural,GNB,-0.336836326329874
copul,copul,rural,GRC,-0.0984796474115699
copul,copul,rural,GSA,-0.209905246326739
copul,copul,rural,GTM,-0.209900703563761
copul,copul,rural,HND,-0.209900703563761
copul,copul,rural,HRV,-0.0984796474115699
copul,copul,rural,HUN,-0.098484754244813
copul,copul,rural,IDN,-0.289972543991274
copul,copul,rural,IND,-0.229917173287959
copul,copul,rural,IRL,-0.241906957267342
copul,copul,rural,IRN,-0.118401861356886
copul,copul,rural,IRQ,-0.124986419606968
copul,copul,rural,ISL,-0.243836225713179
copul,copul,rural,ISR,-0.218748520841682
copul,copul,rural,ITP,-0.248761725734942
copul,copul,rural,JAM,-0.151403843458795
copul,copul,rural,JOR,-0.118345708855993
copul,copul,rural,JPN,-0.0948769210496478
copul,copul,rural,KAZ,-0.0680158465845426
copul,copul,rural,KEN,-0.323607707115265
copul,copul,rural,KGZ,-0.0702289777390685
copul,copul,rural,KHM,-0.24493021949962
copul,copul,rural,KOR,-0.139971032809498
copul,copul,rural,LAO,-0.24493021949962
copul,copul,rural,LBN,-0.118844459483676
copul,copul,rural,LBR,-0.337725745761116
copul,copul,rural,LBY,-0.118636656161048
copul,copul,rural,LSO,-0.312140563102653
copul,copul,rural,MDA,-0.098484754244813
copul,copul,rural,MDG,-0.31100498741503
copul,copul,rural,MEX,-0.184966381611921
copul,copul,rural,MLI,-0.243409604869741
copul,copul,rural,MMR,-0.254950740784523
copul,copul,rural,MNG,-0.164467146357017
copul,copul,rural,MOR,-0.118749994242394
copul,copul,rural,MOZ,-0.312127939166379
copul,copul,rural,MRT,-0.242129233570716
copul,copul,rural,MWI,-0.310902563569266
copul,copul,rural,MYS,-0.144971421756423
copul,copul,rural,NAM,-0.311264986117591
copul,copul,rural,NER,-0.242895255543608
copul,copul,rural,NGA,-0.328803416121426
copul,copul,rural,NIC,-0.209900703563761
copul,copul,rural,NLD,-0.246983694518365
copul,copul,rural,NOR,-0.243836225713179
copul,copul,rural,NPL,-0.284959950759636
copul,copul,rural,NZL,-0.217306045620929
copul,copul,rural,OAO,-0.151403843458795
copul,copul,rural,OBN,-0.0984796474115699
copul,copul,rural,OIO,-0.151403843458795
copul,copul,rural,OPO,-0.151403843458795
copul,copul,rural,OSA,-0.244876379034842
copul,copul,rural,PAK,-0.164948977765979
copul,copul,rural,PAN,-0.209900703563761
copul,copul,rural,PER,-0.209906810698906
copul,copul,rural,PHL,-0.169937144596346
copul,copul,rural,PNG,-0.148643272466334
copul,copul,rural,POL,-0.0985568346149198
copul,copul,rural,PRK,-0.163219765956952
copul,copul,rural,PRT,-0.246830604162688
copul,copul,rural,PRY,-0.209905744854428
copul,copul,rural,PSE,-0.337725745761116
copul,copul,rural,RAP,-0.118947121271438
copul,copul,rural,ROU,-0.098484754244813
copul,copul,rural,RUS,-0.0694883247156321
copul,copul,rural,RWA,-0.327919914687033
copul,copul,rural,SAU,-0.118947121271438
copul,copul,rural,SDN,-0.241140758770822
copul,copul,rural,SEN,-0.336282438349407
copul,copul,rural,SLB,-0.151403843458795
copul,copul,rural,SLE,-0.336319937432956
copul,copul,rural,SLV,-0.209900703563761
copul,copul,rural,SPP,-0.246830604162688
copul,copul,rural,SVK,-0.098484754244813
copul,copul,rural,SVN,-0.0984796474115699
copul,copul,rural,SWE,-0.243836225713179
copul,copul,rural,SWZ,-0.31187723704542
copul,copul,rural,SYR,-0.117635957748311
copul,copul,rural,TCD,-0.243399570873609
copul,copul,rural,TGO,-0.335923832555386
copul,copul,rural,THA,-0.174957559487189
copul,copul,rural,TJK,-0.0686477982042079
copul,copul,rural,TUN,-0.118930298179207
copul,copul,rural,TUR,-0.105307816486455
copul,copul,rural,TZA,-0.328651012603915
copul,copul,rural,UGA,-0.323038132341023
copul,copul,rural,UKP,-0.241906957267342
copul,copul,rural,UKR,-0.0693811137325038
copul,copul,rural,URY,-0.209905790706016
copul,copul,rural,USA,-0.237182486809058
copul,copul,rural,UZB,-0.0699202511067469
copul,copul,rural,VEN,-0.209905246326739
copul,copul,rural,VNM,-0.269914459693743
copul,copul,rural,VUT,-0.151403843458795
copul,copul,rural,YEM,-0.118947121271438
copul,copul,rural,ZAF,-0.221247158797745
copul,copul,rural,ZMB,-0.311806892475969
copul,copul,rural,ZWE,-0.312079594562376
copul,cbana,Urban,AFG,0.015
copul,cbana,Urban,ALB,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000829517704637357
copul,cbana,Urban,ARG,0.015
copul,cbana,Urban,ARM,0.00980769230769231
copul,cbana,Urban,AUS,0.015
copul,cbana,Urban,AUT,0.015
copul,cbana,Urban,BDI,0.015
copul,cbana,Urban,BEN,0.015
copul,cbana,Urban,BFA,0.015
copul,cbana,Urban,BGD,0.015
copul,cbana,Urban,BGR,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
copul,cbana,Urban,BLR,0.00980769230769231
copul,cbana,Urban,BLT,0.00980769230769231
copul,cbana,Urban,BLX,0.015
copul,cbana,Urban,BLZ,0.015
copul,cbana,Urban,BOL,0.015
copul,cbana,Urban,BRA,0.015
copul,cbana,Urban,BWA,0.015
copul,cbana,Urban,CAF,0.015
copul,cbana,Urban,CAN,0.015
copul,cbana,Urban,CHL,0.015
copul,cbana,Urban,CHM,0.015
copul,cbana,Urban,CHP,0.015
copul,cbana,Urban,CIV,0.015
copul,cbana,Urban,CMR,0.015
copul,cbana,Urban,COD,0.015
copul,cbana,Urban,COG,0.015
copul,cbana,Urban,COL,0.015
copul,cbana,Urban,CRB,0.015
copul,cbana,Urban,CRI,0.015
copul,cbana,Urban,CUB,0.015
copul,cbana,Urban,CYP,0.015
copul,cbana,Urban,CZE,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
copul,cbana,Urban,DEU,0.015
copul,cbana,Urban,DJI,0.015
copul,cbana,Urban,DNK,0.015
copul,cbana,Urban,DOM,0.015
copul,cbana,Urban,DZA,0.015
copul,cbana,Urban,ECU,0.015
copul,cbana,Urban,EGY,0.015
copul,cbana,Urban,ETH,0.015
copul,cbana,Urban,FJI,0.015
copul,cbana,Urban,FNP,0.015
copul,cbana,Urban,FRP,0.015
copul,cbana,Urban,GAB,0.015
copul,cbana,Urban,GEO,0.00980769230769231
copul,cbana,Urban,GHA,0.015
copul,cbana,Urban,GIN,0.015
copul,cbana,Urban,GNB,0.015
copul,cbana,Urban,GRC,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258902168505
copul,cbana,Urban,GSA,0.015
copul,cbana,Urban,GTM,0.015
copul,cbana,Urban,HND,0.015
copul,cbana,Urban,HRV,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258902168505
copul,cbana,Urban,HUN,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111180350756603
copul,cbana,Urban,IDN,0.015
copul,cbana,Urban,IND,0.015
copul,cbana,Urban,IRL,0.015
copul,cbana,Urban,IRN,0.015
copul,cbana,Urban,IRQ,0.015
copul,cbana,Urban,ISL,0.015
copul,cbana,Urban,ISR,0.015
copul,cbana,Urban,ITP,0.015
copul,cbana,Urban,JAM,0.015
copul,cbana,Urban,JOR,0.015
copul,cbana,Urban,JPN,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000820503008654275
copul,cbana,Urban,KAZ,0.00980769230769231
copul,cbana,Urban,KEN,0.015
copul,cbana,Urban,KGZ,0.00980769230769231
copul,cbana,Urban,KHM,0.015
copul,cbana,Urban,KOR,0.015
copul,cbana,Urban,LAO,0.015
copul,cbana,Urban,LBN,0.015
copul,cbana,Urban,LBR,0.015
copul,cbana,Urban,LBY,0.015
copul,cbana,Urban,LSO,0.015
copul,cbana,Urban,MDA,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
copul,cbana,Urban,MDG,0.015
copul,cbana,Urban,MEX,0.015
copul,cbana,Urban,MLI,0.015
copul,cbana,Urban,MNG,0.015
copul,cbana,Urban,MOR,0.015
copul,cbana,Urban,MOZ,0.015
copul,cbana,Urban,MRT,0.015
copul,cbana,Urban,MWI,0.015
copul,cbana,Urban,MYS,0.015
copul,cbana,Urban,NAM,0.015
copul,cbana,Urban,NER,0.015
copul,cbana,Urban,NIC,0.015
copul,cbana,Urban,NLD,0.015
copul,cbana,Urban,NOR,0.015
copul,cbana,Urban,NPL,0.015
copul,cbana,Urban,NZL,0.015
copul,cbana,Urban,OAO,0.015
copul,cbana,Urban,OBN,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000434463877736953
copul,cbana,Urban,OIO,0.015
copul,cbana,Urban,OPO,0.015
copul,cbana,Urban,OSA,0.015
copul,cbana,Urban,PAK,0.015
copul,cbana,Urban,PAN,0.015
copul,cbana,Urban,PHL,0.015
copul,cbana,Urban,PNG,0.015
copul,cbana,Urban,POL,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000832576253009735
copul,cbana,Urban,PRT,0.015
copul,cbana,Urban,PRY,0.015
copul,cbana,Urban,PSE,0.015
copul,cbana,Urban,RAP,0.015
copul,cbana,Urban,ROU,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
copul,cbana,Urban,RUS,0.00980769230769231
copul,cbana,Urban,RWA,0.015
copul,cbana,Urban,SAU,0.015
copul,cbana,Urban,SDN,0.015
copul,cbana,Urban,SEN,0.015
copul,cbana,Urban,SLB,0.015
copul,cbana,Urban,SLV,0.015
copul,cbana,Urban,SPP,0.015
copul,cbana,Urban,SVK,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111180350756603
copul,cbana,Urban,SVN,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000198381855354055
copul,cbana,Urban,SWE,0.015
copul,cbana,Urban,SWZ,0.015
copul,cbana,Urban,SYR,0.015
copul,cbana,Urban,TGO,0.015
copul,cbana,Urban,THA,0.015
copul,cbana,Urban,TUN,0.015
copul,cbana,Urban,TUR,0.015
copul,cbana,Urban,TZA,0.015
copul,cbana,Urban,UGA,0.015
copul,cbana,Urban,UKP,0.015
copul,cbana,Urban,UKR,0.00980769230769231
copul,cbana,Urban,URY,0.015
copul,cbana,Urban,USA,0.015
copul,cbana,Urban,UZB,0.00980769230769231
copul,cbana,Urban,VEN,0.015
copul,cbana,Urban,VNM,0.015
copul,cbana,Urban,VUT,0.015
copul,cbana,Urban,YEM,0.015
copul,cbana,Urban,ZAF,0.015
copul,cbana,Urban,ZMB,0.015
copul,cbana,Urban,ZWE,0.015
copul,cbana,rural,AFG,0.015
copul,cbana,rural,ALB,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000829517704637357
copul,cbana,rural,ARG,0.015
copul,cbana,rural,ARM,0.00980769230769231
copul,cbana,rural,AUS,0.015
copul,cbana,rural,AUT,0.015
copul,cbana,rural,BDI,0.015
copul,cbana,rural,BEN,0.015
copul,cbana,rural,BFA,0.015
copul,cbana,rural,BGD,0.015
copul,cbana,rural,BGR,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
copul,cbana,rural,BLR,0.00980769230769231
copul,cbana,rural,BLT,0.00980769230769231
copul,cbana,rural,BLX,0.015
copul,cbana,rural,BLZ,0.015
copul,cbana,rural,BOL,0.015
copul,cbana,rural,BRA,0.015
copul,cbana,rural,BWA,0.015
copul,cbana,rural,CAF,0.015
copul,cbana,rural,CAN,0.015
copul,cbana,rural,CHL,0.015
copul,cbana,rural,CHM,0.015
copul,cbana,rural,CHP,0.015
copul,cbana,rural,CIV,0.015
copul,cbana,rural,CMR,0.015
copul,cbana,rural,COD,0.015
copul,cbana,rural,COG,0.015
copul,cbana,rural,COL,0.015
copul,cbana,rural,CRB,0.015
copul,cbana,rural,CRI,0.015
copul,cbana,rural,CUB,0.015
copul,cbana,rural,CYP,0.015
copul,cbana,rural,CZE,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
copul,cbana,rural,DEU,0.015
copul,cbana,rural,DJI,0.015
copul,cbana,rural,DNK,0.015
copul,cbana,rural,DOM,0.015
copul,cbana,rural,DZA,0.015
copul,cbana,rural,ECU,0.015
copul,cbana,rural,EGY,0.015
copul,cbana,rural,ETH,0.015
copul,cbana,rural,FJI,0.015
copul,cbana,rural,FNP,0.015
copul,cbana,rural,FRP,0.015
copul,cbana,rural,GAB,0.015
copul,cbana,rural,GEO,0.00980769230769231
copul,cbana,rural,GHA,0.015
copul,cbana,rural,GIN,0.015
copul,cbana,rural,GNB,0.015
copul,cbana,rural,GRC,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258902168505
copul,cbana,rural,GSA,0.015
copul,cbana,rural,GTM,0.015
copul,cbana,rural,HND,0.015
copul,cbana,rural,HRV,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258902168505
copul,cbana,rural,HUN,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111180350756603
copul,cbana,rural,IDN,0.015
copul,cbana,rural,IND,0.015
copul,cbana,rural,IRL,0.015
copul,cbana,rural,IRN,0.015
copul,cbana,rural,IRQ,0.015
copul,cbana,rural,ISL,0.015
copul,cbana,rural,ISR,0.015
copul,cbana,rural,ITP,0.015
copul,cbana,rural,JAM,0.015
copul,cbana,rural,JOR,0.015
copul,cbana,rural,JPN,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000820503008654275
copul,cbana,rural,KAZ,0.00980769230769231
copul,cbana,rural,KEN,0.015
copul,cbana,rural,KGZ,0.00980769230769231
copul,cbana,rural,KHM,0.015
copul,cbana,rural,KOR,0.015
copul,cbana,rural,LAO,0.015
copul,cbana,rural,LBN,0.015
copul,cbana,rural,LBR,0.015
copul,cbana,rural,LBY,0.015
copul,cbana,rural,LSO,0.015
copul,cbana,rural,MDA,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504901181313128
